"","ETIHX","FBTDX","VHCIX","PRHSX","FBIOX","SHSKX","PJP","IXJ","XBI","FXH","LLY","ABT","TMO","AMGN","PHAR","NRIX","ELV","CHGCY","TAK","NEE","DUK","D","AEP","SO","ED","EIX","EXC","XEL","AES","CNP","ETR","EVRG","LNT","ATO","NI","NRG","AWK","WTRG","PEG","PPL","AMD","AVGO","QCOM","TXN","AMAT","KLAC","LRCX","MU","ADI","MCHP","MPWR","ON","SWKS","MSFT","CRM","NOW","ADBE","INTU","CRWD","PANW","SNPS","CDNS","WDAY","DDOG","ORCL","FTNT","IBM","CSCO","AKAM","NTAP","AAPL","DELL","HPE","GLW","FLEX","WDC","STX","SMCI","GS","MS","BLK","BX","KKR","APO","SCHW","TROW","BK","AMP","CME","ICE","CBOE","MA","V","PYPL","FIS","FI","COF","SYF","IBKR","VRSK","MSCI","AMZN","HD","LOW","TJX","ROST","ULTA","AZO","ORLY","MCD","CMG","SBUX","YUM","DPZ","NKE","DECK","RL","CROX","MAR","HLT","MGM","LVS","TSLA","GM","GE","TDG","NVR","DHI","LEN","ROP","TDY","CPRT","HUBB","MSI","EBAY","LYV","BBY","POOL"
"ETR",-0.00176034313986151,0.0764671300629898,0.38167066967599,0.174515650132163,0.0141730688299538,0.180885925348163,0.271433527791811,0.417778699208911,0.0641364336897308,0.305924186992218,-0.0955767439042757,0.356525771976737,0.30746158726417,0.389204734469935,0.0839329844479343,0.169323644138955,0.123616512089006,0.0655958705633537,0.076233217252779,0.448567978171754,0.75761087954341,0.665964440788258,0.784644150679431,0.744920721647093,0.70612741403173,0.333019186920295,0.67928773146872,0.790836996863698,0.326560280096851,0.657057672488413,1,0.708155954797997,0.76576004865494,0.65688200337514,0.733720351493308,0.295762952318758,0.553168120836408,0.585042752121849,0.704187509290547,0.756727121168431,0.0811999667925757,0.060393702439941,0.193522597071498,0.151549873870378,0.0857805673536043,0.145176790275759,0.0906173100200537,0.040128536885375,0.131343690304651,0.186700335632483,-0.00733320228310378,0.0411029958648872,-0.01932133841097,0.209101890080589,0.111366498392605,0.00800933656219565,0.151812162026603,0.119476061364053,-0.110740370419127,-0.107450408813748,0.12994105637918,0.014653131408069,0.10761101297499,-0.0414444033550552,0.271260261154736,0.0959589450409573,0.348429207415436,0.341626243636045,0.219901211700674,0.172527862727354,0.275452986283725,0.162396154236898,0.239411924076475,0.41832568529344,0.158398097588618,0.156655920164007,0.188816281272046,-0.00365079228582441,0.293653271415719,0.298563088406936,0.499959516519806,0.283539660216334,0.266365975017367,0.184984527738501,0.132102382917763,0.358411978839673,0.402158254201934,0.309572675954261,0.126318951338514,0.307110061163231,0.185291903552282,0.297472936939308,0.364224033347362,0.256652619922846,0.319929999149997,0.207376375206624,0.146498086642309,0.116738461113072,0.156147946172093,0.298467592066166,0.250690678918202,0.0992382292680813,0.396979499360346,0.304812561519269,0.230407277063856,0.213325402636283,0.163182307335538,0.205432722350044,0.27389007694766,0.4545715616028,0.0211660238898796,0.264519934692696,0.392091292672641,0.336434760951464,0.327806503168981,0.020113168282428,0.225319181143373,0.0485637651128464,0.105187767455684,0.182750013782155,0.12058230453203,0.157692559413768,-0.0104972084202338,0.195038867963225,0.193053028799213,0.154069455530424,0.209223234329267,0.304100264802293,0.295927875366176,0.410814344174271,0.483323164449567,0.142415439413934,0.166530922927869,0.361446713433383,0.276854832215374,0.010772496614737,0.358966159453151,0.309505268544986
"EVRG",0.181393676458651,0.0341896247976638,0.541449139045369,0.236547115396757,0.0770815090740822,0.243871181134301,0.394704673563726,0.551431686472832,0.22352497006729,0.557318864806807,0.0189647152088126,0.456096994211496,0.368245501352865,0.277132782071457,-0.0737313099108739,0.219373132846473,0.35688206309196,0.0601700547201373,0.122406475758962,0.555040629409285,0.789500712914523,0.746185398216708,0.75631793910362,0.812147433076165,0.662186637604885,0.383781848254904,0.731057828049034,0.742605658892418,0.430649228802608,0.61470819751128,0.708155954797997,1,0.768790720201427,0.667154636050826,0.703171025088291,0.249884831317396,0.703802068388719,0.721560940865838,0.653857363551942,0.756226701357131,0.101962650830311,0.0865928733826112,0.24410434526207,0.221498315574073,0.171632261444753,0.291420417873953,0.228815877580298,0.177189282841585,0.213823376041917,0.233565046482684,0.18223730352365,0.167489532116399,0.182155065823902,0.24259387164718,0.0326695744589829,0.0800232808914809,0.277559139060084,0.272199959193442,-0.0358757907909232,-0.0277735947505148,0.123976448001512,0.114910184177339,0.175336846530262,0.00996548635852543,0.389168193296631,0.262074356485723,0.377244846916129,0.345242944475138,0.154947912027252,0.303219198292972,0.416158403793244,0.0301748676028938,0.33834620770495,0.394430404993464,0.211237251827314,0.303045679802602,0.315210735396329,0.0453199711665262,0.424668004803064,0.372678235689045,0.536344296597454,0.346417442176713,0.321812831124346,0.170949486311732,0.18208508265607,0.421401836059517,0.393434754537045,0.33939001473951,0.056590784998084,0.365766258486781,0.142874532015185,0.342414069340009,0.365445255131237,0.389523380749692,0.362250267251928,0.282203868444638,0.29760808474477,0.204539610584223,0.144078084118995,0.324159322232735,0.379746894434309,0.153692431552376,0.459164976759589,0.373654796754922,0.386530305213757,0.269838991915605,0.244350966458525,0.30265062250417,0.355867402239116,0.524652257904401,0.162352514077909,0.318969375412917,0.579921842748011,0.378046813443426,0.420614806035397,0.084991078954432,0.218907031970549,0.178407167436925,0.187821197436881,0.248982450996111,0.284615361684689,0.106599336628113,0.0571251243085236,0.160635495050989,0.283023304265543,0.262619928357778,0.399042175205523,0.503669823477311,0.495122230718657,0.457070412175412,0.483921006951622,0.280740923123051,0.242975103106355,0.430018277601212,0.349342214866517,0.229246728938928,0.33692858897341,0.424424424710586
"LNT",0.0433764151250007,-0.039635190692446,0.471428375916781,0.125738287697956,0.0537628133140841,0.204351829593242,0.379122008065548,0.539805770425777,0.0944332582148808,0.458843854972789,-0.0569827812408523,0.445148513930707,0.337124230799585,0.413922366449696,0.0684074164497182,0.114638766663581,0.257439863296095,0.138476032862628,0.223755397927542,0.582277643021557,0.791203375051046,0.653422887776348,0.823275148037043,0.762787873721977,0.770555985417342,0.550836394827803,0.730118404273838,0.803305981676069,0.443310473005426,0.674003631279864,0.76576004865494,0.768790720201427,1,0.768021205577242,0.88019965726073,0.363175475449638,0.652920355166662,0.714620811342869,0.714208050556323,0.811948584912741,0.196603038164069,0.0943704482614291,0.180285613384159,0.368644501661014,0.18699379942585,0.287964475932364,0.195054664789237,0.147395024300172,0.325344049973732,0.359955501829987,0.187439672996821,0.251651666635045,0.116985340829669,0.303017036010459,-0.000566619325401872,0.0023206171050593,0.328390853099986,0.219801381791501,-0.190524467428212,-0.0697003703073078,0.240210425250488,0.0981920108799239,0.121859266284637,-0.0383996177322092,0.301618349699534,0.168903122611825,0.308590358353177,0.453283435258241,0.159591221675574,0.284660159598779,0.352638686793925,0.156623303155342,0.306622183457342,0.406592966313794,0.213391950013514,0.240746160738663,0.282968501150783,0.0844410541598808,0.376536680229645,0.399945941439571,0.560609008821212,0.414342948800146,0.307717600002445,0.233678007936016,0.203794904879115,0.482236664305486,0.535213956963189,0.362754963173812,0.184805886873298,0.435824517358106,0.22008411985401,0.363656160266293,0.367148559527676,0.274299161091887,0.247928350930098,0.279681327021254,0.220047985246993,0.188351639736547,0.10639769073389,0.269981487173034,0.348518592511848,0.165574641997487,0.44658817653109,0.445675184016906,0.347733018635857,0.248928560680225,0.221809567336579,0.329956512143866,0.405536923109529,0.528416719973181,0.119633795765576,0.421939732890457,0.565648144978732,0.429498191869918,0.431708093237644,0.0933967549755982,0.295197919187447,0.168026247354435,0.17249296361538,0.232919005876298,0.204326883645237,0.206222538352221,0.0226919019135169,0.2533723137493,0.346847593305506,0.324932932467779,0.374266743627075,0.471574155214767,0.493477738545966,0.471940161034136,0.484692056136576,0.290196486775505,0.172684206788884,0.509610565394257,0.428377152993293,0.137386386289201,0.428851143600332,0.420324289651386
"ATO",0.106314973309057,0.0458799193790983,0.552973201392723,0.248864543016498,0.0062102634156684,0.246819470203292,0.461302625322071,0.590078551643957,0.182000116401905,0.513320774512085,0.000145419479137569,0.425298880868381,0.307693101364821,0.366098630638198,0.0787344101437183,0.109622912345,0.406311443025882,0.255808827106022,0.270467887293424,0.430512915611671,0.706581816607319,0.548621905354725,0.735500240296762,0.614022708825645,0.746249023503738,0.473441663007471,0.679878606562105,0.692031773574466,0.274000128837961,0.652500389030181,0.65688200337514,0.667154636050826,0.768021205577242,1,0.798102918935527,0.243097896590626,0.635345792969699,0.775913758911749,0.626605211499866,0.723246040636518,0.172283309044956,0.15195616520993,0.27935444088886,0.325748364338252,0.274843137786414,0.333602023117346,0.2844383429107,0.193187275207468,0.275050948338021,0.274071443845422,0.161247631962915,0.219033560611307,0.284912202054992,0.277502653618639,0.221622265635214,0.195975301187453,0.328829806331706,0.158879830457723,-0.0847017353144275,0.0738013500380506,0.287412285891355,0.221075989710921,0.251870005297976,0.0374480778581677,0.32441462964586,0.213318931704781,0.405106575709803,0.467931551620811,0.359248164336891,0.30122395387554,0.440928681782464,0.0720965291063655,0.371894763598347,0.377307241416374,0.238724051373076,0.267871365100013,0.3066450901348,0.0939868597224778,0.36480400485841,0.346766684340631,0.522312158569164,0.372705315315573,0.355239215061776,0.322830438770571,0.258993350585984,0.438426426351034,0.477612281799316,0.420299592866155,0.245850981377395,0.482141547006571,0.115903458939268,0.485546919859067,0.487005269635072,0.228517466766568,0.296637135112767,0.303246198715389,0.335824131485233,0.258177378571854,0.114399382793482,0.330963984716405,0.392242902101459,0.252782400249897,0.490209185825815,0.484013197755991,0.396636120536282,0.345079503306804,0.0593791124906283,0.406466163917227,0.47192756431472,0.591086753618553,0.229761214593095,0.337970451537048,0.549810333324253,0.442578736462797,0.312844184828878,0.0685422225587668,0.316644966963116,0.0619098023683486,0.310097714533525,0.319669439905733,0.319605870072683,0.263154264921931,0.177431121219374,0.23590019292457,0.327861259828205,0.358477959311113,0.410844031670262,0.503345513131597,0.513423367098717,0.527043710390974,0.498189152739319,0.503897726420043,0.258884675667106,0.460062643796832,0.363694097635756,0.231917440063837,0.447650104301086,0.381747804051087
"NI",0.0658325025220805,0.0609082530358155,0.413815221896599,0.179141901826319,0.0255849547042053,0.210204203156533,0.324327241679899,0.466316547810285,0.0634623008191109,0.410441569532519,-0.108844381515533,0.40105052907459,0.287964160450941,0.369162351875535,0.0796718286318332,0.0992145751056083,0.236378775452053,0.0983399763299227,0.20462620708578,0.500811467860214,0.735254299974438,0.640460038442109,0.752167522385638,0.694704657746712,0.757402322240906,0.500756074177358,0.706324363949557,0.736801961853213,0.404186012087302,0.683341208332276,0.733720351493308,0.703171025088291,0.88019965726073,0.798102918935527,1,0.300056020406851,0.562148842059747,0.666300298111803,0.723625624355704,0.776797471351997,0.159040356819135,0.143036677143177,0.204364725918881,0.397406294302125,0.221475383615535,0.301831044627018,0.208713781827448,0.150696028909311,0.353340816682027,0.348212900750524,0.13754922965347,0.229707813622254,0.135402139249246,0.280078476924809,0.0892285188004845,0.047286918079688,0.286997247225858,0.169507738634318,-0.195600503193417,-0.0364951969910654,0.18593842895512,0.0447118152295099,0.105309559582078,-0.0687170636800086,0.343282367873857,0.150134097755777,0.36031269733101,0.427613128535051,0.179716086189377,0.245649858745687,0.352275953229782,0.184198592246813,0.356594070075958,0.452717512686032,0.239056876506512,0.216482729520309,0.328663412754498,0.0546932988299252,0.36450497789583,0.395778238347569,0.540671147056237,0.419170246564018,0.357519416535109,0.328209097473099,0.256388233579447,0.399321124388604,0.539124552820251,0.448807025960204,0.24264221805098,0.459946579164027,0.0797012747096168,0.458360186808844,0.482022387563924,0.255332363849977,0.340621054475709,0.366565104390512,0.271290300556194,0.187354545501028,0.152389859107757,0.269617913707625,0.322301347594237,0.220163513778688,0.40279506265197,0.375233081922502,0.295196120990714,0.159171399744257,0.160622242078236,0.341510287440587,0.408490746877175,0.519819056815305,0.134580835677486,0.382707920844097,0.502423107495537,0.39487007662108,0.405201677529413,0.0656430993253477,0.280912484165122,0.111329920258238,0.263465381230108,0.269843733568325,0.230337208484908,0.247926222280004,0.0393241732359387,0.300633556685532,0.392292604590584,0.383953263737012,0.340230898290943,0.409702732177876,0.376173107912101,0.441161862628546,0.514119511072238,0.289548155947836,0.108971996112265,0.454642962436352,0.372919905152403,0.186188612622009,0.402735455036314,0.334097096710886
"NRG",0.0888519126453901,0.114974473975013,0.290881959611652,0.244698599191091,0.0994646641783832,0.2248269286256,0.18160697533524,0.277647505911666,0.20835485468523,0.344219514263703,0.164478546229039,0.307388201533141,0.153327501040284,0.330993278300295,0.0334994954851645,0.170689533891078,0.0726046782289523,0.118348325418484,-0.0913999238068694,0.370258725687616,0.23956492974985,0.334882959556814,0.273346199160062,0.21205257654311,0.159065128552947,0.170570375729107,0.166181188414323,0.23392901036209,0.221965875562352,0.22688262741623,0.295762952318758,0.249884831317396,0.363175475449638,0.243097896590626,0.300056020406851,1,0.246663715604901,0.184681488549443,0.296725030512295,0.33360927973346,0.291669666725233,0.27213707886611,0.309894057504749,0.243513028236812,0.348933594472892,0.34141372137869,0.311619535174296,0.400705642466352,0.240146171603099,0.409938012659071,0.235887382903047,0.214933857779032,0.25846545755301,0.427647297116012,0.132019664372107,0.384522176825783,0.290429534472885,0.35267894142578,0.285627204101078,0.230974870687158,0.307869782519432,0.227594366771274,0.120848742905282,0.153946649770053,0.34504226118083,0.293620759101688,0.34721386857601,0.288760997846382,0.0728996729217658,0.518165482262018,0.254722149782237,0.43023212278974,0.309727762665372,0.294364080542964,0.441122159918176,0.458096832062781,0.318238641929011,0.223072320485967,0.442967843620416,0.38557385217338,0.350983001093649,0.382377488582652,0.331266311380761,0.26611240465025,0.251866584306542,0.404739745042298,0.405937653383847,0.384914625685105,0.0546778620015765,0.267405724640782,0.13372719534176,0.230768917647634,0.308825865235576,0.405877772060159,0.224036131381591,0.042277590961507,0.337578161257773,0.340598900648958,0.518843863736575,0.170154251644559,0.287332032789575,0.337187683521812,0.197855905730907,0.212885368349386,0.298205090206807,0.180141488017619,0.236785602551846,0.0593927687228517,0.10618106104041,0.169980821220916,0.349039510090368,0.214078369296868,0.123917494520097,0.351998133544614,0.248930288229606,0.154777289909518,0.349334283237506,0.0799763975693182,0.245559216358416,0.273888876046792,0.157781599646264,0.0321429482146399,0.274123029359976,0.368480225546996,0.458967761184204,0.324210185852642,0.254049135151091,0.155505995904136,0.246270689907754,0.268495922196746,0.302083054091171,0.122130641425878,0.242787372525859,0.278744954717388,0.397438592473029,0.152417077381098,0.235341127284818,0.234930186454299
"AWK",0.095255979763499,0.0319466542496955,0.64513514394273,0.280998788207543,0.249314155063814,0.28711005291551,0.555786421470712,0.691665040272116,0.323255970151227,0.605467237548757,0.198553635822795,0.555847900836014,0.473569639550066,0.439442975211573,0.0523401659850422,0.257278580002075,0.390712303673846,0.232395954835482,0.238859830292784,0.625153548762012,0.72058929971563,0.60356787025206,0.629744582975401,0.634800542996743,0.672090990801187,0.498262542552865,0.614645275111855,0.52580484198714,0.473430805253528,0.521064114894397,0.553168120836408,0.703802068388719,0.652920355166662,0.635345792969699,0.562148842059747,0.246663715604901,1,0.828904940740171,0.540981950468958,0.682515220276414,0.125792979090598,0.0925686708458375,0.286268778133916,0.369619671793555,0.1427060045152,0.292709154287424,0.197255073442628,0.0662431515678638,0.303570925128359,0.257518282755257,0.26030551852541,0.21101699474215,0.218402240187707,0.337179945746861,0.210040271445809,0.215725974071518,0.370579897121464,0.357166972377987,-0.0240160853851978,0.0609281231019901,0.312667479304173,0.202683157026039,0.2457943192617,0.118345272002832,0.303917082343662,0.146084896523233,0.243895623828863,0.421061781790961,0.387709829901586,0.347088250742143,0.463718254253561,-0.057736453998756,0.19159602036511,0.137760634646293,0.175684171553579,0.145525555160972,0.176341778768203,-0.0103116970961575,0.318535469288786,0.221660329438491,0.594144815559603,0.341801623438791,0.30462163015248,0.21201325243967,0.098998753548294,0.477350312598496,0.329165819364676,0.330559278223207,0.0993423014249229,0.537087104887536,0.281256843882683,0.270757662609041,0.30606881818648,0.271823980885224,0.248181221223443,0.291284541329096,0.163022336963306,0.114826345187318,0.00749669773025449,0.542095391170888,0.430264396809002,0.143461412175811,0.468264008445904,0.398755476139615,0.353133903890076,0.263055797733321,0.117800724468465,0.401623058284805,0.419987974832063,0.613988628338821,0.324172181972327,0.30448719742226,0.587533598834191,0.522487850921003,0.392528275830081,0.13936513913208,0.132029363256427,0.300111941235048,0.0583275808872526,0.161737110349508,0.247540101151217,-0.0816894341564398,0.0983648471747045,0.204111042355369,0.256512455000313,0.274482769695591,0.511363448881672,0.580991124803706,0.558319278072897,0.574889256186561,0.446692490366483,0.414917708987732,0.136949210527106,0.581594408818713,0.475163294832247,0.119312542943609,0.330117522896827,0.42770472839412
"WTRG",0.181261714874253,0.0178820052008916,0.631261035007679,0.231006081249236,0.202618242657792,0.214323893646786,0.548471688990556,0.658750127346657,0.34479337302118,0.608172120416874,0.0734406764985764,0.471349805212331,0.411180418988055,0.400681890841663,0.0634476191301357,0.262197070249012,0.380705510599165,0.250367464623489,0.250374275337866,0.641727900002972,0.75100601161322,0.558864217473604,0.66859542934408,0.666938583420249,0.716545500461913,0.493897799160073,0.64594828347075,0.627224388386566,0.442280628639988,0.605373685853709,0.585042752121849,0.721560940865838,0.714620811342869,0.775913758911749,0.666300298111803,0.184681488549443,0.828904940740171,1,0.521749504367146,0.728754267438134,0.20378626725272,0.161246634736774,0.397983300820459,0.379250526643739,0.224350888354343,0.371925641740479,0.302330251405756,0.196843645583552,0.396328215771565,0.328053046285815,0.27807086354902,0.303208917622589,0.288773970380863,0.294494359987264,0.185504800998863,0.163577726083468,0.350230546981414,0.306488119881434,-0.0251818227375511,0.0978076847948834,0.331368496461461,0.257305395308148,0.176515762017387,0.134861761002456,0.263600749414852,0.208740842361197,0.257235515732738,0.408982756626288,0.330252937788496,0.354130248076653,0.490672681137813,0.0220159943392259,0.311291261855658,0.256928916228275,0.267151853162101,0.225123580553926,0.237490631570564,0.0714449117190055,0.414077125686462,0.351587121068789,0.59976220174197,0.353989318103333,0.297066468323929,0.320535158354029,0.251900338520994,0.541835627480526,0.384355761348864,0.377498727965869,0.119865645189188,0.458985530226881,0.1590954535865,0.325103701464424,0.341032213689939,0.324718045055875,0.275119516547342,0.256848209655011,0.268123340199096,0.202309621360419,0.0257033925909714,0.394571612093591,0.470174909485808,0.199947994029238,0.456086221094183,0.404794895862025,0.387930727619154,0.279111727920294,0.127926584700284,0.370612720285831,0.445586378192381,0.56322535429572,0.251752541657357,0.306407522983169,0.588695052721475,0.564150256057783,0.337911704223234,0.155130071527895,0.227860873927943,0.228241400839044,0.14359629647129,0.213646173078395,0.27857126742679,0.0443025629573601,0.120683975300391,0.310965246694804,0.268939659716288,0.285688309927981,0.426540515123488,0.545053628580333,0.541037597428171,0.483170341354881,0.38780574296235,0.508054234417754,0.142520539998817,0.554762745110443,0.348954259341751,0.203054878158624,0.324133312102325,0.383089275289642
"PEG",-0.00700667785962188,0.0102230540577656,0.329375504847404,0.161570488326466,-0.0245043247295721,0.0535458023336078,0.19123191243134,0.362106121104013,0.0467452084848568,0.326849894215282,-0.0829427653557646,0.27728781253936,0.307747364376045,0.188703367290984,-0.0754853037294487,0.156499552026626,0.173378627736478,0.0552468936066009,-0.00138331941980048,0.52246147122481,0.694419161761518,0.586696806085237,0.748649181215437,0.722188220958773,0.665798063943358,0.494461989433239,0.709468120709568,0.654017704882284,0.374406122988405,0.614929147613997,0.704187509290547,0.653857363551942,0.714208050556323,0.626605211499866,0.723625624355704,0.296725030512295,0.540981950468958,0.521749504367146,1,0.740570899492258,0.187864405727323,0.0538407291095724,0.206918858362981,0.229560261215806,0.269154296805407,0.27681283452817,0.126087448745696,0.1011096161961,0.185516162545398,0.271811442872081,0.108852729094497,0.178787039226967,0.114679066575853,0.395973094556,0.0758198362531538,0.030125176289998,0.23935087462954,0.223580914648947,-0.135582229911379,-0.113858816102639,0.298536151571901,0.206978084453467,0.0813445446929552,-0.000883477651122531,0.424195428403649,0.111652889736766,0.227561883213125,0.314647672842948,0.190249988093399,0.331175918113854,0.285178222225976,0.223030645763247,0.267905893366477,0.357113812579251,0.242119629556831,0.208803302230031,0.315051260245393,0.0524089679885396,0.314862221009179,0.273184265335469,0.488187585367161,0.369140592105858,0.42429159770108,0.314205804284464,0.162456415715378,0.39408520004092,0.41407220580633,0.389839857314501,0.261590241088038,0.478594218660552,0.197430379433119,0.310928438702642,0.309739005237569,0.252017685253848,0.354678527852466,0.27835851603971,0.216734302849531,0.188930656498199,0.206608310243824,0.332111370886437,0.201412438729201,0.246741916183111,0.409663453526666,0.387110445616853,0.268714042575828,0.302931314154158,0.16727408204036,0.158005002495793,0.249244175139762,0.350338303896828,0.229589597719898,0.26105511655335,0.406056417066722,0.287365669286408,0.476186806769201,0.256091204892023,0.327961695796073,0.301878680325271,0.204714132626145,0.266155572112242,0.230760263925036,0.251451124349504,0.110033031135961,0.119762951226825,0.374432638070924,0.386662555141201,0.400395716934114,0.420141188347459,0.430499886148301,0.496070535043573,0.443839261110786,0.307203349451233,0.262922016411445,0.43067367566931,0.47096024005464,0.139470666475867,0.404761102614463,0.407843804110605
"PPL",0.13927860195756,0.167772975573672,0.537607699040198,0.311583701695225,0.136296613317116,0.314192350140082,0.441245939079629,0.590723421860516,0.182424281676477,0.485182420387655,0.0217722885430809,0.530696237276261,0.416570346912891,0.382987798522678,-0.00912446051800205,0.150112675780213,0.339939612618888,0.1670322989168,0.192317931550265,0.523518367324034,0.844932990726293,0.661456046404738,0.813829730870849,0.770533332087976,0.797514789427119,0.514029207452015,0.727685093599621,0.792695536272279,0.445748546589593,0.722214682299459,0.756727121168431,0.756226701357131,0.811948584912741,0.723246040636518,0.776797471351997,0.33360927973346,0.682515220276414,0.728754267438134,0.740570899492258,1,0.144514798406566,0.0389270056201503,0.313407669024507,0.31788154057099,0.194186412607128,0.354835927810387,0.182230262246502,0.0892090653953829,0.323854839828722,0.294111667100141,0.132443654694075,0.163267244349692,0.169565207843629,0.275162992395828,0.108341670951148,0.0260541112525369,0.325664550737408,0.203553645597722,-0.176677920593097,-0.11628100710384,0.231181702438991,0.156372267217958,0.168265443173088,-0.102496701245825,0.241371776626171,0.0920717583440402,0.292622777992227,0.248865338869949,0.273431448663584,0.30403700433204,0.36900569480451,0.120811294891645,0.279206406825283,0.388442539110249,0.223601783891478,0.243366967082906,0.23112833732263,-0.000854650515031396,0.456880517608809,0.444206407249008,0.603300154192953,0.402213356367869,0.412202527167766,0.312059757656596,0.239305434828909,0.480059528522181,0.518914358684182,0.434310527913044,0.179563272282913,0.449720274078691,0.208200045304871,0.434463656142169,0.433780604258046,0.446247817139573,0.43739982263021,0.304916949426242,0.292200762193234,0.250079819031608,0.148353620586974,0.280027769762807,0.348052086085872,0.123230486564176,0.552032560805585,0.468402282517946,0.444862203967883,0.401928082124546,0.202113129985067,0.295409332836812,0.312479418289413,0.606253652910872,0.191816103134775,0.357826670589288,0.513556453227444,0.401065007639348,0.518276539366415,0.259844520570133,0.271243371322795,0.289215585342459,0.215726742651575,0.273382773148521,0.266258497250912,0.210849002740178,0.0307665923679678,0.321374898677652,0.375923612825824,0.33476922530841,0.44229968118991,0.538790314544862,0.53662974187228,0.451267123760706,0.388878174716515,0.376612367852038,0.197837659013326,0.542358464815767,0.516263048802459,0.120411820887663,0.525679293960458,0.408601225832352
"AMD",0.286651897719507,0.123542720746343,0.293624883175842,0.220438729641966,0.200551268798263,0.0398960553048151,0.130602972106611,0.271677611718023,0.368351049531386,0.325754083221693,0.0752619154765975,0.115084344770604,0.472586991754325,0.0768567721794797,0.0356422031781614,0.377776409249121,-0.0820467685660746,0.126175749935481,-0.121477382184718,0.329188809081379,0.0502262025177589,0.0424696291806479,0.207615259697622,0.0491547313261462,0.0976048681602164,0.257653070092348,0.105877500900677,0.0692627913970701,0.240065269348053,0.13515936188709,0.0811999667925757,0.101962650830311,0.196603038164069,0.172283309044956,0.159040356819135,0.291669666725233,0.125792979090598,0.20378626725272,0.187864405727323,0.144514798406566,1,0.499268196342283,0.598439170518174,0.307161565289367,0.655957707500398,0.625642773919406,0.680270033267909,0.551687380730816,0.441004346182178,0.502066862880776,0.633736526120066,0.58279381966875,0.408103357782351,0.618827116100433,0.461165005168869,0.345000671465229,0.432641437998635,0.423036206641165,0.229312392623133,0.304411482923446,0.560829912958329,0.546199653473691,0.289578447526814,0.484311770152003,0.347729444202529,0.295840781625227,0.0935884187436647,0.337631141345529,0.270313249351523,0.304663559910799,0.395914775028146,0.373944831559202,0.234992179875371,0.375713281632915,0.46950648458801,0.527777746346566,0.501819997733726,0.42995101025918,0.282793333143431,0.264495981145161,0.390430698838263,0.412649097621962,0.391240219580249,0.380465912642875,0.0800846046438648,0.503507720216076,0.281333397872433,0.228898751138125,0.063835370117819,0.253796564155294,0.189703489104864,0.139233376652488,0.106402254299631,0.172402224759804,0.108655403936071,-0.242200856941774,0.261294147887196,0.338729065547162,0.267275543581573,0.149344766226743,0.491348137385722,0.60335931745682,0.274382831816168,0.254197250021072,0.18032270717963,0.234489584909339,0.235938210815906,-0.211310192364378,0.0225544531684068,0.0934569149470161,0.189960424536505,0.220503080354048,0.0998398706154437,0.314466051404793,0.380407955286603,0.21066412598317,0.343378297978967,0.41050589337419,0.263655463646066,0.261694080255012,0.153410746145253,0.238397002538669,0.282439971339566,0.393402867845167,0.396315052259787,0.4515191687469,0.344402698199053,0.327711612878549,0.39022739987208,0.239432090150025,0.169057849338963,0.330498821298238,0.328058636996136,0.27487889503216,0.297167118022011,0.259966257438651,0.356019195062738,0.286071849308542
