"","ETIHX","FBTDX","VHCIX","PRHSX","FBIOX","SHSKX","PJP","IXJ","XBI","FXH","LLY","ABT","TMO","AMGN","PHAR","NRIX","ELV","CHGCY","TAK","NEE","DUK","D","AEP","SO","ED","EIX","EXC","XEL","AES","CNP","ETR","EVRG","LNT","ATO","NI","NRG","AWK","WTRG","PEG","PPL","AMD","AVGO","QCOM","TXN","AMAT","KLAC","LRCX","MU","ADI","MCHP","MPWR","ON","SWKS","MSFT","CRM","NOW","ADBE","INTU","CRWD","PANW","SNPS","CDNS","WDAY","DDOG","ORCL","FTNT","IBM","CSCO","AKAM","NTAP","AAPL","DELL","HPE","GLW","FLEX","WDC","STX","SMCI","GS","MS","BLK","BX","KKR","APO","SCHW","TROW","BK","AMP","CME","ICE","CBOE","MA","V","PYPL","FIS","FI","COF","SYF","IBKR","VRSK","MSCI","AMZN","HD","LOW","TJX","ROST","ULTA","AZO","ORLY","MCD","CMG","SBUX","YUM","DPZ","NKE","DECK","RL","CROX","MAR","HLT","MGM","LVS","TSLA","GM","GE","TDG","NVR","DHI","LEN","ROP","TDY","CPRT","HUBB","MSI","EBAY","LYV","BBY","POOL"
"ATO",0.000390747766662252,0.000215098506603087,0.0012493373286566,0.000930222471966357,2.42874625972993e-05,0.00072422611624486,0.00100595435997523,0.00130525365336243,0.000762143115154591,0.00130937410623825,7.42088375876773e-07,0.00137145234945742,0.00128206813868709,0.00137436888541804,0.000578416404510576,0.00114095258012563,0.00184512451024943,0.00130164578901744,0.000823238744558546,0.00178040828578825,0.00200008623625788,0.00192793361350857,0.002284677429325,0.00182998542729542,0.00231691419204672,0.00225086102686877,0.002045551339812,0.00224070311166345,0.00177742995067831,0.00203510725918968,0.00229366864302474,0.00193896382441808,0.00236080597573485,0.00315443747238229,0.00233295336364687,0.00151950781005717,0.00227254870984286,0.00276680433352512,0.00186308121692756,0.00231871341121488,0.00148318386212793,0.000853371425645584,0.00145902076060759,0.00136337461734062,0.00163142273757611,0.00166881937633726,0.0017582577791421,0.00136749699604996,0.00112290688990702,0.00158722389842195,0.00104288779109667,0.00157598849063586,0.00150072682570027,0.000972608323662832,0.00117770265600547,0.000897920480097792,0.00188632715568703,0.000706110482215389,-0.00070092444577533,0.000380441528443478,0.00152963899207023,0.00104817950971656,0.00126162226230802,0.000263986291427988,0.00187865678609216,0.00128542912521041,0.00161659387305456,0.00167592858361963,0.00157962815010629,0.0014615648431486,0.00175031148088777,0.000383567330048547,0.00182058644638872,0.00167586773353722,0.00116991724990719,0.00206939386845464,0.00192359592153291,0.00116546001548859,0.00160418516883623,0.00152413332276721,0.00230338826084552,0.00226740209343768,0.00217421698680314,0.0018425620302056,0.00138116345016129,0.00207155714872076,0.00188479882057732,0.00165971308874321,0.000671888074243686,0.00179943085565322,0.000288635585502988,0.00172197988373913,0.00158457440715002,0.00148772447837233,0.00152927396500155,0.00197937900375499,0.00168236063134863,0.00147454760155184,0.000600912508769903,0.00136345849992425,0.00178238227429074,0.00125922050997584,0.00189004609008703,0.00185842810538683,0.00126466532753827,0.00153231183046215,0.000294738328306059,0.00142228361488627,0.0015861787856663,0.00155478815674459,0.0012200154316566,0.00158812349705071,0.0018405044756164,0.00233048043756277,0.00166098894726012,0.000414523109236243,0.00178667156505617,0.000462013044634901,0.00140435798491034,0.00137022239474315,0.00191563234802396,0.00161293647312372,0.00170811546508105,0.00130085110857234,0.00165826978722925,0.00132817205562988,0.00160855893395629,0.00288603028459821,0.00271564703475294,0.00177596536104431,0.00188393203087862,0.00233200673584261,0.00113788246840021,0.00166853049714059,0.00184149930562529,0.00125187406548546,0.00233729365392191,0.001977850917703
"NI",0.000224216551776588,0.000264616016430873,0.000866377825739361,0.00062050633149152,9.27218333995376e-05,0.00057155943289423,0.000655391816688794,0.000955853094421915,0.00024626682610806,0.000970178133233044,-0.000514712001573698,0.00119842486540555,0.00111187770653576,0.00128424489809749,0.000535017408236215,0.00095690091686505,0.000994718826521541,0.000463695226985796,0.000577160475085355,0.00191925606464032,0.00192863068477742,0.00208562489988129,0.00216511956428452,0.00191861856993397,0.00217910441779641,0.0022061430482673,0.00196928435332499,0.00221072280255222,0.00242967531497696,0.00197501034421014,0.00237410057927672,0.00189377945136148,0.00250722618248896,0.00233295336364687,0.00270877163398692,0.00173799817213375,0.00186328632845073,0.00220171061657418,0.00199377872268349,0.00230777809695906,0.00126877427072764,0.000744376097475496,0.000989092853269124,0.00154132043648683,0.00121823847156118,0.00139916779247622,0.00119555833071524,0.00098849597864163,0.00133674830857519,0.00186872113771162,0.000824380357234797,0.0015315930306039,0.000660908529978882,0.000909653117978166,0.000439391025970508,0.000200771831760954,0.00152562854619671,0.00069810163615929,-0.00149994074105339,-0.000174334988914826,0.000917018313462956,0.000196445291770423,0.000488816575192829,-0.000448891800166009,0.00184214472546574,0.000838346024207373,0.00133240556345925,0.00141921908795517,0.000732272110516717,0.00110451174061385,0.00129585146813142,0.000908110701946151,0.00161767246611763,0.0018633615452969,0.00108563901883499,0.00154976324595605,0.00191053249024619,0.000628477295130144,0.0014853322064429,0.00161199146632581,0.00220950730839492,0.00236308117100625,0.00202771470399176,0.00173589515391868,0.00126700925729429,0.0017484278493822,0.00197153213828378,0.00164232434812955,0.00061449250272481,0.00159071814211856,0.000183926361247119,0.00150636075605545,0.00145335403639761,0.00154040247768464,0.00162725832025509,0.00221722592460054,0.00125940872659834,0.000991585298707511,0.000741769317998066,0.00102928386693209,0.00135716645670096,0.00101630845407486,0.00143913098276567,0.00133510344381186,0.000872206324604806,0.000654965253190575,0.000738811815801002,0.00110736510381712,0.00127228454307445,0.00126706072333401,0.00066221202255495,0.00166647278308585,0.00155854311217693,0.00192678996614166,0.00199358668951814,0.000367878898168122,0.00146881943874393,0.00076989580447617,0.00110567643910446,0.00107183396012692,0.00127934226857401,0.00140816824829342,0.000350810241262358,0.00153625031534547,0.00183865581958638,0.00131824301372487,0.00123440872119398,0.00217685136956892,0.00184378667296328,0.001377561677232,0.00180160792504262,0.00124174791633605,0.00044384486892065,0.00152796316935654,0.00174975041985491,0.000931334271489844,0.00194858649994355,0.00160403906941467
"NRG",0.000647095922525171,0.00106811002851582,0.00130224359863737,0.00181240435653861,0.00077079831412269,0.00130720260894667,0.00078473800969957,0.00121696665116774,0.00172889373820785,0.00173984358852782,0.00166319095748732,0.00196414474425,0.00126594027845316,0.00246220493124679,0.000483876406014607,0.0035202455957677,0.000653327654545942,0.00119327137007058,-0.000551259058558061,0.00303416040162518,0.00134372166051699,0.00233191004207821,0.00168249942351478,0.00125229476220464,0.000978590436206849,0.00160688807077289,0.000990742243919819,0.00150086689459913,0.00285317067453019,0.00140219231865714,0.00204638290309251,0.00143907326368886,0.00221209314796563,0.00151950781005717,0.00173799817213375,0.0123857282708982,0.00174826846398062,0.00130493287628874,0.00174820267451313,0.00211933174804203,0.0049755702740503,0.00302835861651868,0.00320714763646168,0.00201955169465713,0.00410415930136411,0.00338424223863733,0.00381697130856105,0.00562047647246697,0.00194270151902077,0.00470427184052239,0.00302307388921852,0.0030644110840011,0.00269769544698811,0.00296999956260689,0.00139014691677313,0.00349106344223114,0.00330131094151408,0.00310586969957954,0.00468358363673711,0.00235932710111003,0.00324676229725229,0.00213823487459878,0.00119948505714008,0.00215041310623454,0.00395930645937829,0.00350594666717959,0.00274554465506164,0.00204932823932554,0.000635163742505235,0.00498192143408705,0.002003611497701,0.00453554936207939,0.00300449295194175,0.00259077218540302,0.00428368626514638,0.00701251765769523,0.00395576566901277,0.00548120110299631,0.00385981875786683,0.00335809500822688,0.00306706449793867,0.00460951344014678,0.00401752943114218,0.00300962629538903,0.00266150218949817,0.00378944720983206,0.00317430508177392,0.00301188423527726,0.000296098579053521,0.00197756660225073,0.000659892246068815,0.00162171299096428,0.00199109717376638,0.00523598251778692,0.00228864089488987,0.000546819053160359,0.00335105342958244,0.00385463858522903,0.00540037676749587,0.00138900498571481,0.00258719771319974,0.00332833069751935,0.00151161008258526,0.00161969852445662,0.00188407512190703,0.0015850448248365,0.00232893848907169,0.000411808391169175,0.000707169735303053,0.00088597146069307,0.003672510180176,0.0019933251195924,0.000821970850016042,0.00367278148271504,0.00261888368511554,0.00185480225236697,0.00390582838691246,0.00118265063811323,0.00220361293803408,0.00232629157223882,0.00187393094071883,0.000390384324435347,0.00522917002160184,0.00402636640821687,0.00459988610027969,0.00238022683624337,0.00197095871726979,0.00176677657995074,0.00258113209349924,0.00179277324606858,0.00226358672649826,0.00111998408664688,0.00211454518545083,0.00200319859042736,0.00398754093914147,0.00163027427603075,0.00243485011284291,0.00241187969505046
"AWK",0.000396986224829448,0.00016983267476787,0.00165275108699799,0.00119099343594998,0.00110560547015613,0.000955265920105392,0.00137429954349003,0.0017348504076267,0.00153494401039778,0.00175124405618696,0.00114892586647727,0.002032467322015,0.00223747565799914,0.00187063413673365,0.00043611798345867,0.00303634424485589,0.00201189277412947,0.00134087092727854,0.000824393068189767,0.00293157656653824,0.00231289113770724,0.00240506137175689,0.00221813324834505,0.0021452682566997,0.00236611237382777,0.00268609622796774,0.0020969335815155,0.00193047411370939,0.00348240565309657,0.00184280258265542,0.00219018891382634,0.00231939574423079,0.00227577022782304,0.00227254870984286,0.00186328632845073,0.00174826846398062,0.00405587125780711,0.00335158965593898,0.0018239027541965,0.00248115827301484,0.00122797438628082,0.000589474358628518,0.00169535634167701,0.00175415981005114,0.000960516829539502,0.00166034401783112,0.00138262278260409,0.000531704050840999,0.00140530921153238,0.0016910778174708,0.00190901232424167,0.00172163439711372,0.00130445410552285,0.00134002745654606,0.00126562764927441,0.00112077928193735,0.00241050932342286,0.00179993284613097,-0.000225352425526094,0.000356141456270466,0.00188689375995712,0.00108966466226524,0.00139606568660309,0.000945984182988096,0.00199564480136895,0.000998171514724513,0.00110361288567704,0.00171001579242771,0.00193307292467321,0.00190963169683501,0.00208728764601988,-0.00034830401317257,0.00106355228481139,0.0006938264511841,0.00097627624539693,0.00127478589854306,0.00125433681312967,-0.000144991153609313,0.00158830468497848,0.00110472628082371,0.00297105330907275,0.00235786098803885,0.00211409178948958,0.0013721189693518,0.000598642172793026,0.00255751697840847,0.00147294104981115,0.00148014587820018,0.000307850825316183,0.00227293203945509,0.000794214285992304,0.0010888266585134,0.00112922161417788,0.0020066516897553,0.001450807570345,0.00215591755816585,0.000926052119799481,0.000743640905545849,4.46517703430709e-05,0.00253231671083751,0.00221698263205909,0.000810347274905361,0.00204721213516234,0.00173610640832444,0.00127674417418865,0.00132451532444949,0.000663028190633524,0.00159353485054456,0.00160064406081457,0.00183130821508484,0.001951845639403,0.00162239162302381,0.0022301691621493,0.00311969568799705,0.00236314691086698,0.000955709352209443,0.000844741409651734,0.00253956431023912,0.000299525875352485,0.000786105327832048,0.00168238000394382,-0.000567745703663931,0.00107376308271168,0.00127628279531031,0.00147114222543283,0.00115315606166523,0.00227023490180424,0.00377733323269911,0.00334858582263811,0.00219661106701124,0.00191540551328044,0.0021773612612912,0.000682545667757893,0.00239176507487057,0.00272809387496851,0.000730288488390371,0.0019544487487207,0.0025127088889262
"WTRG",0.000753097533738797,9.47706887495078e-05,0.00161223255223944,0.000976090949109187,0.000895764276106258,0.000710899858116632,0.00135204030110267,0.00164720962591995,0.00163217546797249,0.00175365632434111,0.000423655436434561,0.00171819672065545,0.00193672894781268,0.00170038785988524,0.000524388941258949,0.00308487211352992,0.00195433431878043,0.00144011858025387,0.000861475378047733,0.00300004254659716,0.00240310500879586,0.00222007837228285,0.00234773214644116,0.00224694329138967,0.00251485539541468,0.0026543755607834,0.00219694825384031,0.00229574839852615,0.00324326709674844,0.0021343868606433,0.00230926614192159,0.00237060548713087,0.00248316635384578,0.00276680433352512,0.00220171061657418,0.00130493287628874,0.00335158965593898,0.00403095606940608,0.00175364992484142,0.00264110210286603,0.00198321487956441,0.00102365474110518,0.00234970755077734,0.00179432961058392,0.00150540196054643,0.00210319649759418,0.00211260879694683,0.00157511524369646,0.00182906299359012,0.00214764033607336,0.00203302535212714,0.00246619503724714,0.00171945855138524,0.00116678515328208,0.00111434710481588,0.000847234777153632,0.0022711349133567,0.0015397868519186,-0.000235564115053399,0.000569953810088748,0.00199359944958378,0.0013790691758918,0.000999492306188931,0.00107469131985414,0.00172558646831766,0.00142190060333197,0.00116039443358357,0.00165585097132195,0.00164153469939732,0.0019423821469066,0.00220182065354144,0.000132406293405777,0.00172266663679144,0.00129003250930531,0.00147999493915527,0.00196598828465351,0.00168409809904907,0.00100148538069342,0.00205834993668837,0.00174687416318081,0.00298991730382738,0.00243442379775087,0.00205531639621005,0.00206807547606037,0.00151854716391499,0.00289408194688366,0.00171461248416929,0.00168512690672544,0.000370307735841798,0.00193643387583228,0.000447872417351815,0.00130335239815652,0.00125434629627029,0.00238975072676424,0.0016033349053674,0.00189519196924891,0.00151839543263737,0.00130617154514224,0.000152623385809267,0.00183751162014586,0.00241517320383049,0.00112593955874781,0.00198783792785333,0.00175697935975832,0.00139823639500001,0.00140103552242944,0.000717805514285206,0.00146597039622381,0.00169297977349236,0.00167473179233926,0.0015111429187485,0.00162760132368888,0.00222770375587432,0.0033580934506529,0.00202807943589285,0.00106054628721529,0.00145339936453106,0.00192545030970307,0.000735132414146512,0.00103520921700104,0.00188745586830033,0.000306957869608744,0.00131334887394725,0.00193844829555021,0.00153766952377231,0.00119654054887795,0.00188783204953645,0.0035327832175168,0.00323495473563667,0.00184048039175756,0.00165778524545096,0.00265791169461733,0.000708127715517885,0.00227440361865653,0.00199731646019145,0.00123903545017145,0.00191311610562263,0.0022436756285084
"PEG",-2.42733703596053e-05,4.5176363374439e-05,0.000701427504462483,0.000569248246023401,-9.03297324349114e-05,0.000148093520759379,0.000393068807282347,0.000754982380416367,0.000184509115838,0.000785849023232958,-0.000398958219090355,0.000842816688157593,0.0012086583369943,0.000667729743006699,-0.000522752812067167,0.00153530696241131,0.000742126683691978,0.000264972630168631,-3.96870143790798e-06,0.00203658974397819,0.00185277986374874,0.00194333877800374,0.00219197848892844,0.00202875433309603,0.00194842890412599,0.00221580216164192,0.0020119989772142,0.00199601430408956,0.00228928852351826,0.00180778787479592,0.00231764808484497,0.00179119174389877,0.00206932015285126,0.00186308121692756,0.00199377872268349,0.00174820267451313,0.0018239027541965,0.00175364992484142,0.00280255178688244,0.00223791461923998,0.00152444637336161,0.000285001119407735,0.00101864258243744,0.000905619014486157,0.00150590921816486,0.00130521706098931,0.00073465278047328,0.000674615301275393,0.000713884929302988,0.00148374067928956,0.000663589371384039,0.00121253496927517,0.000569364791080663,0.00130813444327531,0.00037977027400917,0.000130101407596679,0.00129418606908614,0.000936600706487721,-0.00105754177774964,-0.000553230527651744,0.00149760199021168,0.000924984196176574,0.000384058327936955,-5.87034024043709e-06,0.00231541509500311,0.000634168352425223,0.000855947280683185,0.00106221777364015,0.000788498382516441,0.00151461827864331,0.00106703634009804,0.00111842703302348,0.00123620179752807,0.00149508921561533,0.00111841975783259,0.00152044281778944,0.00186283725599325,0.000612564336558631,0.00130506251481169,0.00113176728399714,0.00202926893126292,0.00211675513957861,0.00244772304000603,0.0016903541573441,0.000816599654256004,0.00175511744141992,0.00154021538331102,0.00145102919508006,0.000673848686435053,0.00168361937888266,0.00046342911884202,0.00103937718119706,0.000949928106073502,0.0015465002254974,0.00172349701542007,0.00171259222407677,0.00102341248665398,0.00101708887857947,0.00102294247186766,0.00128961713202965,0.000862676386657046,0.00115854724880702,0.00148879202344369,0.00140100379861405,0.000807587474512689,0.00126790881395538,0.000782613672183423,0.000521132918017196,0.000789619149313859,0.000868607313482837,0.00114909695632656,0.00115625496508473,0.00128122740600496,0.00142628285548868,0.00238304298486801,0.00145982598317094,0.00174425959743908,0.00212345530614793,0.000873862191781474,0.00107532901825123,0.00130368990755437,0.00145270119300575,0.000998450103403317,0.000622497549877949,0.00178506750486223,0.00135032981868382,0.0014776285696414,0.00227062703033183,0.00214628106443079,0.00157560427230971,0.00158202208115897,0.00134007532281519,0.00108926582575934,0.00147224933478577,0.00224768481851639,0.000709620203475616,0.00199199948501542,0.00199171290000272
"PPL",0.000520266131233919,0.000799421533032426,0.00123446902495422,0.00118368902362972,0.0005417466989851,0.00093697813993716,0.000977939883631891,0.00132803146562499,0.000776401911213916,0.00125782160452903,0.000112921388923427,0.0017392883070163,0.00176409019488471,0.00146126584761969,-6.81059795512466e-05,0.0015878984009268,0.0015689441545731,0.000863807231892385,0.000594934231689845,0.00220041415929982,0.00243079098948013,0.0023624303202145,0.00256929936594124,0.00233396164271078,0.00251654097112523,0.00248375692350894,0.00222516168353836,0.00260857772212851,0.00293880485534274,0.0022893485984274,0.00268547861921834,0.00223374859199976,0.00253661583722891,0.00231871341121488,0.00230777809695906,0.00211933174804203,0.00248115827301484,0.00264110210286603,0.00223791461923998,0.00325836772331782,0.00126445446442145,0.000222182503226588,0.00166362177878328,0.00135218886596695,0.00117149256708628,0.00180404485041712,0.00114486424917662,0.000641794423693424,0.0013437549515142,0.00173111430429358,0.000870591615232289,0.00119393456956908,0.000907750357924722,0.000980166716842569,0.000585136082157911,0.000121325443032976,0.0018986959037861,0.000919436756790382,-0.00148593654583368,-0.000609216254005214,0.00125047830215853,0.000753516742914402,0.000856617440303645,-0.000734346142865487,0.0014206025434999,0.000563876842201877,0.00118680358798663,0.000905892529101226,0.00122193430139914,0.00149931923887732,0.00148874098978968,0.000653241665479729,0.00138917099651657,0.00175351897234161,0.00111371307475994,0.00191081034040704,0.00147356776750022,-1.07710460769023e-05,0.00204191013400003,0.00198430988984826,0.0027040177353903,0.0024869011945505,0.00256408087118418,0.00181019138561522,0.00129702429418497,0.00230533676022777,0.00208125018377371,0.00174306463888536,0.000498748478135037,0.00170585518087229,0.000526954821254417,0.00156599153009558,0.00143445917307224,0.00295269302676373,0.00229180395940042,0.00202280605859004,0.00148774201183813,0.00145163804755159,0.000791999302063013,0.00117246901527359,0.0016074189650737,0.000623896004961638,0.00216319031797429,0.0018278756589157,0.00144161052838207,0.00181390871370965,0.00101961573149852,0.0010505702681853,0.00106742481825798,0.00162074037571321,0.00103517256945396,0.00170890268814633,0.00174723474264608,0.00214639068631411,0.00279665756053491,0.00159714083362252,0.00155550121932926,0.00219359071262949,0.000992938463605883,0.0011909682169158,0.00162195939380995,0.00131346192204037,0.000301027319387764,0.00180115187280807,0.00193243002471787,0.0012605976499879,0.00176001231651217,0.00313973900660838,0.00288477214899024,0.00154547020540521,0.00149459532140118,0.00177141805008467,0.000883769710479988,0.00199913759731376,0.00265671785299455,0.000660595245660062,0.00278955254728585,0.00215157137051374
"AMD",0.0028753237715059,0.00158074484473832,0.00181049926248975,0.00224875201297497,0.00214055997532165,0.000319488026651745,0.000777276029860141,0.00164009423768407,0.00420975324365907,0.00226774719845695,0.00104818556591941,0.00101282076311492,0.00537409049179511,0.000787439533405955,0.000714647641755644,0.0107307717428487,-0.00101685251912596,0.00175219747252337,-0.00100910272984436,0.00371542370877789,0.000388013174075773,0.000407312054965931,0.00176007513195664,0.00039981435986447,0.000827041907943916,0.00334308480434653,0.000869385822736852,0.000612051739101516,0.00425011738449072,0.00115048914337951,0.000773800540837374,0.000808749787425133,0.00164932853538741,0.00148318386212793,0.00126877427072764,0.0049755702740503,0.00122797438628082,0.00198321487956441,0.00152444637336161,0.00126445446442145,0.0234953354738607,0.00765215110720463,0.00853013231479199,0.00350856636951412,0.0106264282892586,0.00854155524936921,0.0114763982741765,0.0106578788095541,0.00491363998318657,0.00793534527449997,0.0111862067088375,0.0114442458677789,0.00586665606121587,0.00591929576737749,0.00668818799281827,0.00431406158537353,0.00677335467463822,0.00513110962920191,0.00517888524932362,0.00428266895988081,0.00814600458157777,0.00706765548614279,0.00395866718998839,0.00931765725758273,0.00549564087310109,0.00486526657275744,0.00101925677973996,0.00330024011440732,0.0032438256498635,0.00403440003618944,0.00428922239099411,0.00542956017678299,0.0031396014096908,0.0045543983172575,0.00627957752985336,0.0111275051762393,0.00859123621333525,0.0145505388376417,0.00339386005073681,0.00317274036291378,0.00469905832153053,0.00685131160499976,0.00653514668943474,0.00592643134136246,0.00116556195296737,0.00649286230431204,0.0030299863382286,0.00246687609430517,0.000476119787112162,0.00258509321761773,0.00128931388286634,0.00134762819755122,0.000944843042897844,0.00306320341275474,0.00152876584425955,-0.0043145860267531,0.00357245480618481,0.00527986645397348,0.00383156897677183,0.00167911738426974,0.00609347366688896,0.00820277582612385,0.00288720583943167,0.00266372429888785,0.0015691470068112,0.00284172083742159,0.00319617874567164,-0.00201795797249513,0.000206889742226375,0.000670905421370957,0.00275284399682384,0.0028278089445035,0.000912132338030502,0.00451916864241956,0.0055121129724745,0.0034770506227887,0.00528779784519735,0.00836072771830827,0.00325871141257627,0.00306135506600884,0.00250947608158837,0.00398783796690077,0.00742067566240145,0.00592061308249765,0.00547060698724975,0.0045656008045569,0.00368007274505391,0.00512809872426954,0.00563307216822653,0.00220191259859252,0.00174476188882867,0.00417433385594966,0.00393525067668726,0.00272074874913138,0.00410644416825319,0.00382978222763168,0.00507315191514043,0.0040450322894519
"AVGO",0.00116634106376492,-0.000589348475375873,0.00075774597227832,-0.000683213866174784,0.000743100657214496,-0.000544495895175737,0.000490100193662282,0.000629402299688725,0.00221977641578933,0.00129259402404088,0.00109745513969626,0.00109225950794505,0.00197704500653032,-7.10472853888457e-05,0.0033649326034301,0.00564092734606362,-0.000670828509483291,0.00240227533885105,-0.000579202456913963,0.0012239572023639,-0.000172726808542368,-9.94471731459153e-05,7.46944438052351e-05,0.000106378414417364,-0.000744030496418059,0.000815026249977154,5.79440054379539e-06,-0.00018017940220419,0.00167023239946741,0.000281351437306298,0.000375433322705009,0.000448046611965568,0.000516441282460693,0.000853371425645584,0.000744376097475496,0.00302835861651868,0.000589474358628518,0.00102365474110518,0.000285001119407735,0.000222182503226588,0.00765215110720463,0.00999810331602776,0.00272475016709993,0.0022597088783193,0.00641877168438001,0.00533947432093929,0.00670423901901228,0.00465802908335393,0.00282887901570362,0.00455207797420984,0.00612864755418945,0.00553335267765057,0.00513866598385482,0.00361428042023987,0.00343245519980148,0.0041675203647321,0.00345356171163123,0.00333997337056034,0.00408939757524215,0.00255591353686417,0.00360293785467259,0.00376871167900397,0.00390391341851837,0.005080356217449,0.00450039279219135,0.00286396477159254,0.00132543729799233,0.00259860866288984,0.00212949949590194,0.00336687764024914,0.00286151904108184,0.00279635787931181,0.00460018324995546,0.00263935461981365,0.00500791274907643,0.00562170177030194,0.00493494869051692,0.00805362511520707,0.00220366333288212,0.00214061678099109,0.00346611204267863,0.00276965878633557,0.00337865631677541,0.00315326342399247,0.0014385664581906,0.00330700343348123,0.00173719113892996,0.00181560729507062,-8.29245040910777e-05,0.00168644164313487,-0.000653716803081064,0.00158432303012782,0.00116502585640747,0.00280941594436044,0.000968369835243624,-0.000964260849804818,0.00216992786004753,0.00377575500227582,0.00306149137709392,0.00128797818944717,0.00256019171756564,0.00470227291129159,0.00164542285248705,0.0014430278604568,0.00136925245903195,0.00277105898031105,0.00293083882571916,-0.000533660845846401,0.000125795916966826,0.000454297179966387,0.0020112949447791,0.000588780411165051,0.000289891585990271,0.00110518989218516,0.00224693146280619,0.00209618041867307,0.00338799113691997,0.00255035095986002,0.00302084568573114,0.00280947774861659,0.00280632953383175,0.00237224973244088,0.00675431009976371,0.00304152171937669,0.00297058804077071,0.00246030436670553,0.00166054920797248,0.0019357365226105,0.00149318236488703,0.00112307569154895,0.00148556398125075,0.00145671256784742,0.0025020402721506,0.00133001941677244,0.00231781854703756,0.00321989732161323,0.00312380318922542,0.00125571453762192
"QCOM",0.00117392441700127,0.00168956365112513,0.00157612842665731,0.00223674111378309,0.00118664146318657,0.00121114326566371,0.00120737730732292,0.00150017672470998,0.00236476524313831,0.00200138464568209,0.000510508903907016,0.00172022026299306,0.00299332530774347,0.00124435347769525,5.29475522624798e-05,0.00627539737791408,0.0013735563598757,0.000544127191797729,0.000275847011058017,0.00221209268592645,0.00112212143410411,0.00167191092466341,0.00128145763019677,0.000761232519124307,0.000919499304077239,0.00154417539411936,0.00059637640235917,0.000713620942964469,0.00220117462687394,0.00135142565951364,0.00111881676631411,0.00117463429670582,0.000917555039681402,0.00145902076060759,0.000989092853269124,0.00320714763646168,0.00169535634167701,0.00234970755077734,0.00101864258243744,0.00166362177878328,0.00853013231479199,0.00272475016709993,0.00864748585946514,0.00293176168300731,0.00525492904713582,0.00475446112045232,0.00668691167599456,0.00695926675372657,0.00356630478679301,0.00445556207814834,0.0056703941252255,0.00505665900889141,0.00386799619172626,0.00228458833580959,0.00304642263106476,0.00178154110991756,0.00366930890419436,0.00223402699184067,0.0020654577373916,0.00261003470035628,0.00315394398003516,0.00257277631484607,0.00131226058161662,0.00362317517661555,0.00180330442084141,0.001584090557608,0.00117611859287895,0.00110662233594637,0.00255027216844748,0.0041053956096238,0.00371660788645415,0.00238343579888664,0.00266347993616039,0.00342170091965862,0.00310987921051582,0.00615799166168319,0.00536562050136776,0.00364709064875074,0.0027956276423854,0.00294532388585225,0.00320656474139791,0.00459424741594304,0.00410009052193867,0.0030941702840445,0.0013244609951101,0.00372444159479489,0.00205152442132402,0.0023913789194173,0.000159823466593102,0.00156367198671268,-0.000119182822300104,0.00122955667586878,0.00121702890374049,0.00287886996286285,0.00264031858561729,0.000775342758366364,0.0032701644515901,0.00369618396646554,0.00203585919906501,0.00177287421264737,0.00326858993676462,0.00403147550316198,0.00282361044154601,0.00245608645931144,0.00212029994826058,0.0019452778127643,0.0014031954516367,-0.000283133338707447,1.33273489039453e-05,0.0005662071884872,0.00285886047747163,0.00180339185097243,0.00116423947105925,0.00406503426832832,0.00341185344418803,0.00351753828556623,0.00338937954803609,0.00468073677795436,0.00161735135030265,0.00191754985707709,0.00218814326939756,0.00104986666077632,0.00467400055032433,0.00432277948017911,0.00279249417872564,0.00202303698987651,0.00320844809070093,0.00444353555741801,0.00448886010989915,0.00173131485171993,0.00112021842566855,0.00234434215661762,0.00133839860783633,0.00180450853606027,0.00236744088256812,0.00246886884815973,0.0039147004729137,0.00379292257228311
